#ChipID p1A p1B p1C p1D q1A q1B q1C q1D q1E q1F q1G q1H r1A r1B r1C r1D r1E
122 1.315334165 0.3955081986 -2.864435737 -0.8613079845 1.711088498 -2.617703786 1 2.887175958 0.8681457481 2.999544002 -0.2879542893 0.9576441548 0.8681457481 -2.887175958 -0.8848348654 0.9576441548 0.2879542893
123 1.315334165 0.3955081986 -2.864435737 -0.8613079845 1.711088498 -2.617703786 1 5.774351917 1.736291496 2.999544002 -0.2879542893 0.9576441548 1.736291496 -5.774351917 -0.8848348654 0.9576441548 0.2879542893
124 1.315334165 0.3955081986 -2.864435737 -0.8613079845 1.711088498 -2.617703786 1 8.661527875 2.604437244 2.999544002 -0.2879542893 0.9576441548 2.604437244 -8.661527875 -0.8848348654 0.9576441548 0.2879542893
125 1.315334165 0.3955081986 -2.864435737 -0.8613079845 1.711088498 -2.617703786 1 11.54870383 3.472582992 2.999544002 -0.2879542893 0.9576441548 3.472582992 -11.54870383 -0.8848348654 0.9576441548 0.2879542893
126 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 -9.34071112 -7.627745974 2.999544002 -0.6325096263 0.7745524983 -7.627745974 9.34071112 -0.8848348654 0.7745524983 0.6325096263
127 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 -7.00553334 -5.72080948 2.999544002 -0.6325096263 0.7745524983 -5.72080948 7.00553334 -0.8848348654 0.7745524983 0.6325096263
128 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 -4.67035556 -3.813872987 2.999544002 -0.6325096263 0.7745524983 -3.813872987 4.67035556 -0.8848348654 0.7745524983 0.6325096263
129 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 -2.33517778 -1.906936493 2.999544002 -0.6325096263 0.7745524983 -1.906936493 2.33517778 -0.8848348654 0.7745524983 0.6325096263
130 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 0 0 2.999544002 -0.6325096263 0.7745524983 0 0 -0.8848348654 0.7745524983 0.6325096263
131 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 2.33517778 1.906936493 2.999544002 -0.6325096263 0.7745524983 1.906936493 -2.33517778 -0.8848348654 0.7745524983 0.6325096263
132 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 4.67035556 3.813872987 2.999544002 -0.6325096263 0.7745524983 3.813872987 -4.67035556 -0.8848348654 0.7745524983 0.6325096263
133 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 7.00553334 5.72080948 2.999544002 -0.6325096263 0.7745524983 5.72080948 -7.00553334 -0.8848348654 0.7745524983 0.6325096263
134 1.063855878 0.8687585225 -2.316785254 -1.891916918 2.582591511 -1.76363773 1 9.34071112 7.627745974 2.999544002 -0.6325096263 0.7745524983 7.627745974 -9.34071112 -0.8848348654 0.7745524983 0.6325096263
135 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 -5.710679813 -10.62165378 2.999544002 -0.8807711065 0.4735422452 -10.62165378 5.710679813 -0.8848348654 0.4735422452 0.8807711065
136 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 -4.283009859 -7.966240332 2.999544002 -0.8807711065 0.4735422452 -7.966240332 4.283009859 -0.8848348654 0.4735422452 0.8807711065
137 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 -2.855339906 -5.310826888 2.999544002 -0.8807711065 0.4735422452 -5.310826888 2.855339906 -0.8848348654 0.4735422452 0.8807711065
138 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 -1.427669953 -2.655413444 2.999544002 -0.8807711065 0.4735422452 -2.655413444 1.427669953 -0.8848348654 0.4735422452 0.8807711065
139 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 0 0 2.999544002 -0.8807711065 0.4735422452 0 0 -0.8848348654 0.4735422452 0.8807711065
140 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 1.427669953 2.655413444 2.999544002 -0.8807711065 0.4735422452 2.655413444 -1.427669953 -0.8848348654 0.4735422452 0.8807711065
141 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 2.855339906 5.310826888 2.999544002 -0.8807711065 0.4735422452 5.310826888 -2.855339906 -0.8848348654 0.4735422452 0.8807711065
142 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 4.283009859 7.966240332 2.999544002 -0.8807711065 0.4735422452 7.966240332 -4.283009859 -0.8848348654 0.4735422452 0.8807711065
143 0.6504151782 1.209748237 -1.416425217 -2.63449865 3.060918378 -0.6410738177 1 5.710679813 10.62165378 2.999544002 -0.8807711065 0.4735422452 10.62165378 -5.710679813 -0.8848348654 0.4735422452 0.8807711065
144 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 -1.211249271 -11.99851108 2.999544002 -0.9949431699 0.100439478 -11.99851108 1.211249271 -0.8848348654 0.100439478 0.9949431699
145 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 -0.9084369532 -8.998883308 2.999544002 -0.9949431699 0.100439478 -8.998883308 0.9084369532 -0.8848348654 0.100439478 0.9949431699
146 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 -0.6056246354 -5.999255539 2.999544002 -0.9949431699 0.100439478 -5.999255539 0.6056246354 -0.8848348654 0.100439478 0.9949431699
147 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 -0.3028123177 -2.999627769 2.999544002 -0.9949431699 0.100439478 -2.999627769 0.3028123177 -0.8848348654 0.100439478 0.9949431699
148 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 0 0 2.999544002 -0.9949431699 0.100439478 0 0 -0.8848348654 0.100439478 0.9949431699
149 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 0.3028123177 2.999627769 2.999544002 -0.9949431699 0.100439478 2.999627769 -0.3028123177 -0.8848348654 0.100439478 0.9949431699
150 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 0.6056246354 5.999255539 2.999544002 -0.9949431699 0.100439478 5.999255539 -0.6056246354 -0.8848348654 0.100439478 0.9949431699
151 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 0.9084369532 8.998883308 2.999544002 -0.9949431699 0.100439478 8.998883308 -0.9084369532 -0.8848348654 0.100439478 0.9949431699
152 0.1379546632 1.366564748 -0.3004272815 -2.976001845 3.073248169 0.5790877721 1 1.211249271 11.99851108 2.999544002 -0.9949431699 0.100439478 11.99851108 -1.211249271 -0.8848348654 0.100439478 0.9949431699
153 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 3.472582992 -11.54870383 2.999544002 -0.9576441548 -0.2879542893 -11.54870383 -3.472582992 -0.8848348654 -0.2879542893 0.9576441548
154 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 2.604437244 -8.661527875 2.999544002 -0.9576441548 -0.2879542893 -8.661527875 -2.604437244 -0.8848348654 -0.2879542893 0.9576441548
155 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 1.736291496 -5.774351917 2.999544002 -0.9576441548 -0.2879542893 -5.774351917 -1.736291496 -0.8848348654 -0.2879542893 0.9576441548
156 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 0.8681457481 -2.887175958 2.999544002 -0.9576441548 -0.2879542893 -2.887175958 -0.8681457481 -0.8848348654 -0.2879542893 0.9576441548
157 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 0 0 2.999544002 -0.9576441548 -0.2879542893 0 0 -0.8848348654 -0.2879542893 0.9576441548
158 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 -0.8681457481 2.887175958 2.999544002 -0.9576441548 -0.2879542893 2.887175958 0.8681457481 -0.8848348654 -0.2879542893 0.9576441548
159 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 -1.736291496 5.774351917 2.999544002 -0.9576441548 -0.2879542893 5.774351917 1.736291496 -0.8848348654 -0.2879542893 0.9576441548
160 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 -2.604437244 8.661527875 2.999544002 -0.9576441548 -0.2879542893 8.661527875 2.604437244 -0.8848348654 -0.2879542893 0.9576441548
161 -0.3955081986 1.315334165 0.8613079845 -2.864435737 2.617703786 1.711088498 1 -3.472582992 11.54870383 2.999544002 -0.9576441548 -0.2879542893 11.54870383 3.472582992 -0.8848348654 -0.2879542893 0.9576441548
162 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 7.627745974 -9.34071112 2.999544002 -0.7745524983 -0.6325096263 -9.34071112 -7.627745974 -0.8848348654 -0.6325096263 0.7745524983
163 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 5.72080948 -7.00553334 2.999544002 -0.7745524983 -0.6325096263 -7.00553334 -5.72080948 -0.8848348654 -0.6325096263 0.7745524983
164 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 3.813872987 -4.67035556 2.999544002 -0.7745524983 -0.6325096263 -4.67035556 -3.813872987 -0.8848348654 -0.6325096263 0.7745524983
165 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 1.906936493 -2.33517778 2.999544002 -0.7745524983 -0.6325096263 -2.33517778 -1.906936493 -0.8848348654 -0.6325096263 0.7745524983
166 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 0 0 2.999544002 -0.7745524983 -0.6325096263 0 0 -0.8848348654 -0.6325096263 0.7745524983
167 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 -1.906936493 2.33517778 2.999544002 -0.7745524983 -0.6325096263 2.33517778 1.906936493 -0.8848348654 -0.6325096263 0.7745524983
168 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 -3.813872987 4.67035556 2.999544002 -0.7745524983 -0.6325096263 4.67035556 3.813872987 -0.8848348654 -0.6325096263 0.7745524983
169 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 -5.72080948 7.00553334 2.999544002 -0.7745524983 -0.6325096263 7.00553334 5.72080948 -0.8848348654 -0.6325096263 0.7745524983
170 -0.8687585225 1.063855878 1.891916918 -2.316785254 1.76363773 2.582591511 1 -7.627745974 9.34071112 2.999544002 -0.7745524983 -0.6325096263 9.34071112 7.627745974 -0.8848348654 -0.6325096263 0.7745524983
171 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 10.62165378 -5.710679813 2.999544002 -0.4735422452 -0.8807711065 -5.710679813 -10.62165378 -0.8848348654 -0.8807711065 0.4735422452
172 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 7.966240332 -4.283009859 2.999544002 -0.4735422452 -0.8807711065 -4.283009859 -7.966240332 -0.8848348654 -0.8807711065 0.4735422452
173 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 5.310826888 -2.855339906 2.999544002 -0.4735422452 -0.8807711065 -2.855339906 -5.310826888 -0.8848348654 -0.8807711065 0.4735422452
174 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 2.655413444 -1.427669953 2.999544002 -0.4735422452 -0.8807711065 -1.427669953 -2.655413444 -0.8848348654 -0.8807711065 0.4735422452
175 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 0 0 2.999544002 -0.4735422452 -0.8807711065 0 0 -0.8848348654 -0.8807711065 0.4735422452
176 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 -2.655413444 1.427669953 2.999544002 -0.4735422452 -0.8807711065 1.427669953 2.655413444 -0.8848348654 -0.8807711065 0.4735422452
177 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 -5.310826888 2.855339906 2.999544002 -0.4735422452 -0.8807711065 2.855339906 5.310826888 -0.8848348654 -0.8807711065 0.4735422452
178 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 -7.966240332 4.283009859 2.999544002 -0.4735422452 -0.8807711065 4.283009859 7.966240332 -0.8848348654 -0.8807711065 0.4735422452
179 -1.209748237 0.6504151782 2.63449865 -1.416425217 0.6410738177 3.060918378 1 -10.62165378 5.710679813 2.999544002 -0.4735422452 -0.8807711065 5.710679813 10.62165378 -0.8848348654 -0.8807711065 0.4735422452
180 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 11.99851108 -1.211249271 2.999544002 -0.100439478 -0.9949431699 -1.211249271 -11.99851108 -0.8848348654 -0.9949431699 0.100439478
181 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 8.998883308 -0.9084369532 2.999544002 -0.100439478 -0.9949431699 -0.9084369532 -8.998883308 -0.8848348654 -0.9949431699 0.100439478
182 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 5.999255539 -0.6056246354 2.999544002 -0.100439478 -0.9949431699 -0.6056246354 -5.999255539 -0.8848348654 -0.9949431699 0.100439478
183 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 2.999627769 -0.3028123177 2.999544002 -0.100439478 -0.9949431699 -0.3028123177 -2.999627769 -0.8848348654 -0.9949431699 0.100439478
184 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 0 0 2.999544002 -0.100439478 -0.9949431699 0 0 -0.8848348654 -0.9949431699 0.100439478
185 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 -2.999627769 0.3028123177 2.999544002 -0.100439478 -0.9949431699 0.3028123177 2.999627769 -0.8848348654 -0.9949431699 0.100439478
186 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 -5.999255539 0.6056246354 2.999544002 -0.100439478 -0.9949431699 0.6056246354 5.999255539 -0.8848348654 -0.9949431699 0.100439478
187 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 -8.998883308 0.9084369532 2.999544002 -0.100439478 -0.9949431699 0.9084369532 8.998883308 -0.8848348654 -0.9949431699 0.100439478
188 -1.366564748 0.1379546632 2.976001845 -0.3004272815 -0.5790877721 3.073248169 1 -11.99851108 1.211249271 2.999544002 -0.100439478 -0.9949431699 1.211249271 11.99851108 -0.8848348654 -0.9949431699 0.100439478
189 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 11.54870383 3.472582992 2.999544002 0.2879542893 -0.9576441548 3.472582992 -11.54870383 -0.8848348654 -0.9576441548 -0.2879542893
190 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 8.661527875 2.604437244 2.999544002 0.2879542893 -0.9576441548 2.604437244 -8.661527875 -0.8848348654 -0.9576441548 -0.2879542893
191 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 5.774351917 1.736291496 2.999544002 0.2879542893 -0.9576441548 1.736291496 -5.774351917 -0.8848348654 -0.9576441548 -0.2879542893
192 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 2.887175958 0.8681457481 2.999544002 0.2879542893 -0.9576441548 0.8681457481 -2.887175958 -0.8848348654 -0.9576441548 -0.2879542893
193 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 0 0 2.999544002 0.2879542893 -0.9576441548 0 0 -0.8848348654 -0.9576441548 -0.2879542893
194 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 -2.887175958 -0.8681457481 2.999544002 0.2879542893 -0.9576441548 -0.8681457481 2.887175958 -0.8848348654 -0.9576441548 -0.2879542893
195 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 -5.774351917 -1.736291496 2.999544002 0.2879542893 -0.9576441548 -1.736291496 5.774351917 -0.8848348654 -0.9576441548 -0.2879542893
196 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 -8.661527875 -2.604437244 2.999544002 0.2879542893 -0.9576441548 -2.604437244 8.661527875 -0.8848348654 -0.9576441548 -0.2879542893
197 -1.315334165 -0.3955081986 2.864435737 0.8613079845 -1.711088498 2.617703786 1 -11.54870383 -3.472582992 2.999544002 0.2879542893 -0.9576441548 -3.472582992 11.54870383 -0.8848348654 -0.9576441548 -0.2879542893
198 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 9.34071112 7.627745974 2.999544002 0.6325096263 -0.7745524983 7.627745974 -9.34071112 -0.8848348654 -0.7745524983 -0.6325096263
199 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 7.00553334 5.72080948 2.999544002 0.6325096263 -0.7745524983 5.72080948 -7.00553334 -0.8848348654 -0.7745524983 -0.6325096263
200 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 4.67035556 3.813872987 2.999544002 0.6325096263 -0.7745524983 3.813872987 -4.67035556 -0.8848348654 -0.7745524983 -0.6325096263
201 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 2.33517778 1.906936493 2.999544002 0.6325096263 -0.7745524983 1.906936493 -2.33517778 -0.8848348654 -0.7745524983 -0.6325096263
202 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 0 0 2.999544002 0.6325096263 -0.7745524983 0 0 -0.8848348654 -0.7745524983 -0.6325096263
203 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 -2.33517778 -1.906936493 2.999544002 0.6325096263 -0.7745524983 -1.906936493 2.33517778 -0.8848348654 -0.7745524983 -0.6325096263
204 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 -4.67035556 -3.813872987 2.999544002 0.6325096263 -0.7745524983 -3.813872987 4.67035556 -0.8848348654 -0.7745524983 -0.6325096263
205 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 -7.00553334 -5.72080948 2.999544002 0.6325096263 -0.7745524983 -5.72080948 7.00553334 -0.8848348654 -0.7745524983 -0.6325096263
206 -1.063855878 -0.8687585225 2.316785254 1.891916918 -2.582591511 1.76363773 1 -9.34071112 -7.627745974 2.999544002 0.6325096263 -0.7745524983 -7.627745974 9.34071112 -0.8848348654 -0.7745524983 -0.6325096263
207 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 5.710679813 10.62165378 2.999544002 0.8807711065 -0.4735422452 10.62165378 -5.710679813 -0.8848348654 -0.4735422452 -0.8807711065
208 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 4.283009859 7.966240332 2.999544002 0.8807711065 -0.4735422452 7.966240332 -4.283009859 -0.8848348654 -0.4735422452 -0.8807711065
209 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 2.855339906 5.310826888 2.999544002 0.8807711065 -0.4735422452 5.310826888 -2.855339906 -0.8848348654 -0.4735422452 -0.8807711065
210 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 1.427669953 2.655413444 2.999544002 0.8807711065 -0.4735422452 2.655413444 -1.427669953 -0.8848348654 -0.4735422452 -0.8807711065
211 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 0 0 2.999544002 0.8807711065 -0.4735422452 0 0 -0.8848348654 -0.4735422452 -0.8807711065
212 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 -1.427669953 -2.655413444 2.999544002 0.8807711065 -0.4735422452 -2.655413444 1.427669953 -0.8848348654 -0.4735422452 -0.8807711065
213 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 -2.855339906 -5.310826888 2.999544002 0.8807711065 -0.4735422452 -5.310826888 2.855339906 -0.8848348654 -0.4735422452 -0.8807711065
214 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 -4.283009859 -7.966240332 2.999544002 0.8807711065 -0.4735422452 -7.966240332 4.283009859 -0.8848348654 -0.4735422452 -0.8807711065
215 -0.6504151782 -1.209748237 1.416425217 2.63449865 -3.060918378 0.6410738177 1 -5.710679813 -10.62165378 2.999544002 0.8807711065 -0.4735422452 -10.62165378 5.710679813 -0.8848348654 -0.4735422452 -0.8807711065
216 -0.1379546632 -1.366564748 0.3004272815 2.976001845 -3.073248169 -0.5790877721 1 1.211249271 11.99851108 2.999544002 0.9949431699 -0.100439478 11.99851108 -1.211249271 -0.8848348654 -0.100439478 -0.9949431699
